No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
132,212.0,242.0,109.0,153.0,4400.0,9.0,10.2,1005.7,-4.2,0.0,SE,1.0,Gucheng,2013-03-06 11:00:00
133,218.0,277.0,110.0,170.0,4400.0,9.0,11.0,1005.0,-4.7,0.0,S,0.8,Gucheng,2013-03-06 12:00:00
134,234.0,283.0,126.0,180.0,4400.0,9.0,13.5,1004.1,-4.2,0.0,S,0.7,Gucheng,2013-03-06 13:00:00
135,245.0,285.0,124.0,172.0,3799.0,11.0,14.6,1003.4,-4.2,0.0,S,1.3,Gucheng,2013-03-06 14:00:00
136,238.0,284.0,148.0,166.0,3500.0,20.0,14.6,1003.4,-3.7,0.0,W,1.6,Gucheng,2013-03-06 15:00:00
138,3.0,289.0,156.0,143.0,3299.0,25.0,12.3,1004.0,-3.9,0.0,W,0.7,Gucheng,2013-03-06 17:00:00
139,3.0,290.0,162.0,157.0,3500.0,26.0,10.5,1005.0,-3.6,0.0,NW,0.9,Gucheng,2013-03-06 18:00:00
140,120.0,307.0,146.0,171.0,3600.0,26.0,7.7,1005.7,-2.6,0.0,NW,0.9,Gucheng,2013-03-06 19:00:00
141,248.0,320.0,158.0,170.0,3700.0,26.0,6.1,1006.2,-2.8,0.0,WNW,0.9,Gucheng,2013-03-06 20:00:00
142,287.0,349.0,151.0,172.0,4099.0,26.0,5.3,1006.0,-2.8,0.0,NW,0.9,Gucheng,2013-03-06 21:00:00
143,292.0,347.0,121.0,164.0,4299.0,26.0,5.3,1005.6,-2.8,0.0,SW,0.7,Gucheng,2013-03-06 22:00:00
144,272.0,329.0,125.0,166.0,4799.0,26.0,5.9,1005.6,-2.7,0.0,WNW,0.5,Gucheng,2013-03-06 23:00:00
145,279.0,373.0,114.0,163.0,5200.0,26.0,4.9,1005.4,-2.7,0.0,W,1.0,Gucheng,2013-03-07 00:00:00
146,284.0,391.0,101.0,160.0,5200.0,26.0,4.2,1005.3,-2.9,0.0,NW,0.9,Gucheng,2013-03-07 01:00:00
147,280.0,375.0,90.0,150.0,5099.0,26.0,4.0,1004.9,-3.1,0.0,S,0.8,Gucheng,2013-03-07 02:00:00
148,261.0,331.0,63.0,130.0,4700.0,26.0,2.6,1004.5,-3.3,0.0,W,0.6,Gucheng,2013-03-07 03:00:00
149,201.0,248.0,53.0,113.0,4500.0,26.0,1.8,1004.6,-3.3,0.0,NNE,0.6,Gucheng,2013-03-07 04:00:00
150,149.0,165.0,46.0,104.0,4299.0,26.0,1.1,1004.8,-3.6,0.0,N,0.0,Gucheng,2013-03-07 05:00:00
151,131.0,152.0,39.0,100.0,4299.0,26.0,1.3,1004.7,-3.2,0.0,ESE,0.5,Gucheng,2013-03-07 06:00:00
152,126.0,165.0,38.0,112.0,5099.0,26.0,4.2,1005.0,-2.0,0.0,WSW,0.7,Gucheng,2013-03-07 07:00:00
153,154.0,187.0,75.0,171.0,7000.0,26.0,8.6,1004.7,-2.4,0.0,SE,0.7,Gucheng,2013-03-07 08:00:00
154,223.0,304.0,168.0,208.0,6099.0,26.0,10.3,1004.1,-2.1,0.0,E,0.7,Gucheng,2013-03-07 09:00:00
155,274.0,345.0,140.0,240.0,6000.0,26.0,13.3,1003.2,-1.5,0.0,SE,1.4,Gucheng,2013-03-07 10:00:00
158,315.0,357.0,85.0,219.0,4099.0,36.0,16.8,998.0,-3.9,0.0,S,2.6,Gucheng,2013-03-07 13:00:00
159,251.0,298.0,53.0,67.0,1800.0,97.0,18.5,996.5,-3.6,0.0,SSE,2.6,Gucheng,2013-03-07 14:00:00
160,161.0,170.0,59.0,93.0,2100.0,99.0,18.4,995.6,-2.6,0.0,SW,2.6,Gucheng,2013-03-07 15:00:00
161,198.0,253.0,64.0,82.0,1899.0,107.0,17.7,995.1,-1.6,0.0,SW,0.8,Gucheng,2013-03-07 16:00:00
162,222.0,284.0,77.0,111.0,2299.0,107.0,14.9,994.9,-1.3,0.0,W,0.4,Gucheng,2013-03-07 17:00:00
163,243.0,322.0,84.0,160.0,2799.0,107.0,12.2,995.3,-0.4,0.0,NE,0.5,Gucheng,2013-03-07 18:00:00
164,272.0,364.0,91.0,213.0,3799.0,16.0,10.8,995.7,-0.4,0.0,N,0.0,Gucheng,2013-03-07 19:00:00
165,299.0,411.0,96.0,211.0,5700.0,107.0,10.1,995.7,-0.1,0.0,N,0.2,Gucheng,2013-03-07 20:00:00
166,318.0,427.0,87.0,211.0,5200.0,107.0,8.6,995.9,-0.5,0.0,W,0.5,Gucheng,2013-03-07 21:00:00
167,302.0,373.0,77.0,208.0,4900.0,107.0,7.6,996.1,-0.6,0.0,W,0.0,Gucheng,2013-03-07 22:00:00
168,278.0,350.0,79.0,187.0,5299.0,107.0,9.7,996.4,-2.3,0.0,N,1.8,Gucheng,2013-03-07 23:00:00
169,264.0,324.0,69.0,167.0,4400.0,107.0,6.9,996.2,-1.8,0.0,NNE,0.0,Gucheng,2013-03-08 00:00:00
170,248.0,279.0,71.0,189.0,4500.0,107.0,5.7,996.6,-1.9,0.0,N,0.1,Gucheng,2013-03-08 01:00:00
171,254.0,303.0,68.0,177.0,4200.0,107.0,5.1,996.3,-1.8,0.0,SSE,0.5,Gucheng,2013-03-08 02:00:00
172,251.0,299.0,64.0,168.0,3899.0,107.0,5.1,996.0,-1.8,0.0,W,0.8,Gucheng,2013-03-08 03:00:00
173,247.0,282.0,68.0,175.0,4700.0,107.0,4.8,996.6,-1.9,0.0,WSW,0.8,Gucheng,2013-03-08 04:00:00
174,247.0,295.0,59.0,155.0,4200.0,107.0,4.2,997.3,-1.8,0.0,WNW,0.7,Gucheng,2013-03-08 05:00:00
175,240.0,274.0,65.0,166.0,4299.0,107.0,3.8,997.8,-1.6,0.0,WNW,0.2,Gucheng,2013-03-08 06:00:00
176,250.0,293.0,59.0,170.0,4900.0,107.0,6.8,998.4,-1.1,0.0,NNE,0.7,Gucheng,2013-03-08 07:00:00
177,258.0,294.0,73.0,176.0,5900.0,107.0,12.5,998.8,-1.5,0.0,NNE,0.8,Gucheng,2013-03-08 08:00:00
178,260.0,317.0,83.0,175.0,5000.0,107.0,16.7,999.1,-1.4,0.0,SSW,1.5,Gucheng,2013-03-08 09:00:00
180,233.0,262.0,77.0,145.0,2700.0,107.0,20.4,998.4,-1.4,0.0,SW,2.1,Gucheng,2013-03-08 11:00:00
181,273.0,386.0,85.0,239.0,3500.0,107.0,21.2,997.2,-4.1,0.0,SSE,3.1,Gucheng,2013-03-08 12:00:00
182,222.0,268.0,50.0,122.0,2000.0,107.0,22.4,996.2,-3.1,0.0,S,1.9,Gucheng,2013-03-08 13:00:00
183,152.0,232.0,48.0,64.0,1300.0,107.0,18.1,996.0,1.1,0.0,SE,4.7,Gucheng,2013-03-08 14:00:00
184,179.0,400.0,70.0,90.0,2200.0,107.0,14.9,997.2,0.7,0.0,ESE,2.6,Gucheng,2013-03-08 15:00:00
185,245.0,542.0,87.0,158.0,3000.0,106.0,12.7,997.7,0.1,0.0,ESE,2.6,Gucheng,2013-03-08 16:00:00
186,169.0,298.0,59.0,115.0,1899.0,106.0,10.3,998.0,-1.1,0.0,SE,2.2,Gucheng,2013-03-08 17:00:00
187,124.0,200.0,43.0,103.0,1300.0,106.0,9.0,998.6,-2.0,0.0,S,0.7,Gucheng,2013-03-08 18:00:00
188,95.0,113.0,34.0,85.0,1000.0,106.0,8.1,998.6,-1.7,0.0,S,0.1,Gucheng,2013-03-08 19:00:00
189,85.0,102.0,35.0,77.0,1000.0,106.0,7.6,998.3,-1.4,0.0,ENE,0.4,Gucheng,2013-03-08 20:00:00
190,95.0,129.0,36.0,97.0,1100.0,106.0,6.8,997.9,-2.4,0.0,E,0.0,Gucheng,2013-03-08 21:00:00
191,84.0,88.0,32.0,79.0,1100.0,106.0,6.5,997.1,-1.9,0.0,NE,1.0,Gucheng,2013-03-08 22:00:00
192,95.0,107.0,35.0,117.0,1300.0,106.0,5.9,995.7,-2.7,0.0,ENE,0.7,Gucheng,2013-03-08 23:00:00
193,86.0,90.0,41.0,103.0,1700.0,106.0,4.7,994.3,-3.6,0.0,E,0.0,Gucheng,2013-03-09 00:00:00
194,54.0,72.0,48.0,72.0,1800.0,106.0,4.3,993.1,-3.5,0.0,W,1.5,Gucheng,2013-03-09 01:00:00
198,98.0,101.0,47.0,97.0,2200.0,106.0,2.5,990.0,-3.4,0.0,N,0.0,Gucheng,2013-03-09 05:00:00
199,96.0,118.0,40.0,100.0,2200.0,106.0,2.8,990.3,-2.9,0.0,NW,0.5,Gucheng,2013-03-09 06:00:00
200,101.0,123.0,43.0,91.0,2200.0,106.0,4.4,990.8,-2.3,0.0,WSW,0.7,Gucheng,2013-03-09 07:00:00
201,106.0,124.0,46.0,92.0,2000.0,106.0,10.0,991.7,-2.0,0.0,E,1.7,Gucheng,2013-03-09 08:00:00
202,110.0,236.0,57.0,96.0,2000.0,106.0,17.9,994.1,-1.4,0.0,W,5.1,Gucheng,2013-03-09 09:00:00
203,86.0,947.0,19.0,15.0,400.0,106.0,15.4,996.3,-5.7,0.0,W,6.9,Gucheng,2013-03-09 10:00:00
204,57.0,983.0,3.0,9.0,300.0,106.0,14.2,998.8,-9.8,0.0,W,4.5,Gucheng,2013-03-09 11:00:00
207,51.0,957.0,3.0,6.0,300.0,103.0,10.8,1005.9,-18.6,0.0,N,3.5,Gucheng,2013-03-09 14:00:00
208,34.0,438.0,3.0,7.0,300.0,96.0,10.4,1007.0,-17.9,0.0,SE,2.1,Gucheng,2013-03-09 15:00:00
209,20.0,238.0,3.0,8.0,400.0,96.0,10.8,1008.7,-18.6,0.0,N,3.5,Gucheng,2013-03-09 16:00:00
210,12.0,154.0,3.0,8.0,400.0,96.0,9.5,1010.7,-18.6,0.0,N,2.3,Gucheng,2013-03-09 17:00:00
211,12.0,111.0,3.0,12.0,400.0,96.0,7.7,1013.8,-19.1,0.0,NNW,2.3,Gucheng,2013-03-09 18:00:00
212,18.0,113.0,3.0,17.0,400.0,96.0,6.6,1015.9,-19.1,0.0,N,2.8,Gucheng,2013-03-09 19:00:00
213,15.0,83.0,3.0,15.0,400.0,96.0,5.7,1017.5,-19.0,0.0,WNW,1.4,Gucheng,2013-03-09 20:00:00
214,15.0,76.0,3.0,9.0,400.0,96.0,4.9,1018.5,-18.9,0.0,NW,0.9,Gucheng,2013-03-09 21:00:00
215,11.0,47.0,3.0,7.0,400.0,96.0,4.9,1019.0,-19.6,0.0,W,0.8,Gucheng,2013-03-09 22:00:00
216,9.0,24.0,3.0,7.0,400.0,96.0,2.5,1019.4,-18.3,0.0,N,0.2,Gucheng,2013-03-09 23:00:00
217,3.0,8.0,3.0,7.0,400.0,96.0,3.4,1018.9,-18.1,0.0,NNE,1.0,Gucheng,2013-03-10 00:00:00
218,8.0,9.0,3.0,6.0,400.0,96.0,5.4,1019.3,-20.0,0.0,NNW,1.6,Gucheng,2013-03-10 01:00:00
219,3.0,7.0,3.0,12.0,400.0,96.0,4.0,1019.1,-17.6,0.0,W,1.2,Gucheng,2013-03-10 02:00:00
220,16.0,47.0,6.0,65.0,900.0,96.0,3.7,1019.4,-18.5,0.0,W,0.2,Gucheng,2013-03-10 03:00:00
221,31.0,58.0,9.0,85.0,1000.0,96.0,0.9,1020.1,-16.5,0.0,ESE,0.7,Gucheng,2013-03-10 04:00:00
222,37.0,56.0,14.0,71.0,900.0,96.0,0.3,1020.4,-15.7,0.0,NNW,0.7,Gucheng,2013-03-10 05:00:00
223,29.0,64.0,26.0,81.0,1000.0,96.0,-0.9,1020.7,-13.8,0.0,NE,0.6,Gucheng,2013-03-10 06:00:00
224,24.0,42.0,28.0,60.0,800.0,96.0,3.8,1021.6,-15.5,0.0,SW,2.0,Gucheng,2013-03-10 07:00:00
225,26.0,64.0,24.0,64.0,900.0,96.0,6.1,1021.7,-16.5,0.0,SW,3.3,Gucheng,2013-03-10 08:00:00
226,22.0,41.0,16.0,39.0,600.0,96.0,7.1,1021.2,-17.1,0.0,S,2.9,Gucheng,2013-03-10 09:00:00
227,21.0,55.0,13.0,25.0,700.0,96.0,8.8,1020.3,-15.7,0.0,SW,3.3,Gucheng,2013-03-10 10:00:00
228,29.0,64.0,20.0,25.0,900.0,96.0,9.9,1019.8,-16.4,0.0,SSE,3.5,Gucheng,2013-03-10 11:00:00
229,35.0,62.0,20.0,24.0,700.0,96.0,11.0,1018.9,-15.5,0.0,WSW,3.0,Gucheng,2013-03-10 12:00:00
230,29.0,57.0,17.0,22.0,600.0,96.0,11.7,1017.8,-14.1,0.0,SSE,3.6,Gucheng,2013-03-10 13:00:00
231,35.0,59.0,12.0,20.0,600.0,96.0,11.5,1017.0,-13.5,0.0,S,2.9,Gucheng,2013-03-10 14:00:00
232,42.0,70.0,11.0,20.0,600.0,103.0,10.8,1016.6,-14.1,0.0,SSW,2.5,Gucheng,2013-03-10 15:00:00
233,45.0,82.0,11.0,22.0,600.0,103.0,10.4,1016.2,-14.4,0.0,SW,3.1,Gucheng,2013-03-10 16:00:00
234,42.0,81.0,12.0,23.0,600.0,103.0,9.3,1016.1,-13.2,0.0,S,2.0,Gucheng,2013-03-10 17:00:00
235,54.0,109.0,16.0,35.0,700.0,103.0,8.3,1016.4,-12.2,0.0,SSW,2.1,Gucheng,2013-03-10 18:00:00
236,68.0,132.0,24.0,52.0,900.0,103.0,7.6,1016.8,-11.7,0.0,SW,1.7,Gucheng,2013-03-10 19:00:00
237,85.0,141.0,36.0,65.0,1000.0,103.0,6.1,1017.1,-11.1,0.0,WSW,1.1,Gucheng,2013-03-10 20:00:00
238,98.0,164.0,52.0,105.0,1300.0,103.0,5.4,1017.2,-10.8,0.0,WSW,1.2,Gucheng,2013-03-10 21:00:00
239,106.0,172.0,54.0,107.0,1300.0,103.0,5.1,1016.6,-10.3,0.0,WSW,2.2,Gucheng,2013-03-10 22:00:00
240,110.0,169.0,51.0,90.0,1399.0,103.0,4.5,1016.8,-10.4,0.0,NE,1.1,Gucheng,2013-03-10 23:00:00
241,125.0,184.0,51.0,79.0,1300.0,103.0,2.7,1016.7,-9.0,0.0,W,0.8,Gucheng,2013-03-11 00:00:00
242,127.0,203.0,45.0,90.0,1500.0,103.0,1.5,1016.1,-8.9,0.0,W,1.0,Gucheng,2013-03-11 01:00:00
243,128.0,213.0,43.0,98.0,1700.0,103.0,0.0,1015.3,-7.7,0.0,NE,0.6,Gucheng,2013-03-11 02:00:00
244,114.0,160.0,38.0,93.0,1700.0,103.0,-0.7,1015.2,-8.2,0.0,NE,0.0,Gucheng,2013-03-11 03:00:00
245,80.0,115.0,32.0,88.0,1899.0,103.0,-1.1,1015.1,-7.9,0.0,W,0.8,Gucheng,2013-03-11 04:00:00
246,100.0,160.0,34.0,90.0,1899.0,103.0,-1.4,1014.9,-8.4,0.0,W,0.5,Gucheng,2013-03-11 05:00:00
247,82.0,121.0,33.0,86.0,2500.0,103.0,-1.3,1015.1,-7.4,0.0,N,0.1,Gucheng,2013-03-11 06:00:00
248,98.0,145.0,35.0,89.0,2299.0,103.0,0.7,1015.3,-7.8,0.0,ESE,0.4,Gucheng,2013-03-11 07:00:00
249,100.0,161.0,40.0,94.0,2799.0,103.0,3.2,1015.3,-8.8,0.0,ESE,1.5,Gucheng,2013-03-11 08:00:00
250,122.0,188.0,56.0,106.0,3000.0,103.0,5.0,1014.8,-9.2,0.0,SE,1.7,Gucheng,2013-03-11 09:00:00
251,123.0,178.0,62.0,111.0,2399.0,103.0,6.4,1013.8,-9.1,0.0,ENE,1.0,Gucheng,2013-03-11 10:00:00
252,123.0,170.0,68.0,116.0,2299.0,103.0,8.0,1012.8,-9.0,0.0,NE,1.3,Gucheng,2013-03-11 11:00:00
253,134.0,182.0,75.0,127.0,2299.0,103.0,9.5,1011.4,-8.6,0.0,ESE,0.8,Gucheng,2013-03-11 12:00:00
254,136.0,165.0,84.0,118.0,2000.0,103.0,10.4,1010.2,-7.8,0.0,S,2.6,Gucheng,2013-03-11 13:00:00
255,124.0,159.0,98.0,74.0,1300.0,103.0,10.8,1009.0,-7.0,0.0,SW,1.0,Gucheng,2013-03-11 14:00:00
256,124.0,166.0,124.0,76.0,1700.0,103.0,10.7,1008.2,-7.1,0.0,S,1.5,Gucheng,2013-03-11 15:00:00
257,141.0,184.0,137.0,92.0,1800.0,103.0,10.3,1007.4,-6.5,0.0,WSW,1.5,Gucheng,2013-03-11 16:00:00
258,148.0,208.0,163.0,103.0,2100.0,96.0,9.6,1007.6,-6.3,0.0,SSW,1.3,Gucheng,2013-03-11 17:00:00
259,170.0,245.0,192.0,118.0,2600.0,80.0,9.7,1007.8,-6.2,0.0,S,1.9,Gucheng,2013-03-11 18:00:00
260,192.0,271.0,192.0,135.0,2799.0,58.0,9.6,1008.0,-5.9,0.0,SSE,1.2,Gucheng,2013-03-11 19:00:00
261,197.0,277.0,188.0,140.0,2700.0,53.0,9.5,1008.2,-5.6,0.0,SSE,1.6,Gucheng,2013-03-11 20:00:00
262,201.0,276.0,184.0,144.0,2799.0,53.0,9.1,1007.8,-4.5,0.0,S,0.0,Gucheng,2013-03-11 21:00:00
263,204.0,293.0,179.0,144.0,2799.0,53.0,8.7,1007.4,-3.5,0.0,SSW,0.0,Gucheng,2013-03-11 22:00:00
264,219.0,307.0,151.0,137.0,2700.0,53.0,7.9,1006.1,-3.6,0.0,S,0.5,Gucheng,2013-03-11 23:00:00
265,167.0,243.0,64.0,113.0,2000.0,53.0,6.5,1005.4,-4.3,0.0,W,1.0,Gucheng,2013-03-12 00:00:00
266,112.0,179.0,38.0,102.0,1399.0,53.0,5.9,1005.0,-3.5,0.0,E,0.4,Gucheng,2013-03-12 01:00:00
267,113.0,160.0,43.0,102.0,1500.0,53.0,6.7,1004.0,-4.4,0.0,ESE,0.0,Gucheng,2013-03-12 02:00:00
