No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
27,3.0,6.0,9.0,29.0,300.0,44.0,-1.2,1029.6,-17.0,0.0,E,0.8,Wanshouxigong,2013-03-02 02:00:00
28,3.0,6.0,9.0,29.0,400.0,43.0,-2.9,1029.7,-14.9,0.0,N,0.1,Wanshouxigong,2013-03-02 03:00:00
29,3.0,6.0,8.0,30.0,400.0,41.0,-2.4,1029.8,-15.5,0.0,N,0.2,Wanshouxigong,2013-03-02 04:00:00
30,8.0,8.0,6.0,15.0,300.0,57.0,-1.2,1029.2,-17.9,0.0,NNE,1.0,Wanshouxigong,2013-03-02 05:00:00
31,8.0,8.0,10.0,31.0,400.0,37.0,-1.2,1028.5,-17.9,0.0,WNW,1.5,Wanshouxigong,2013-03-02 06:00:00
32,3.0,6.0,16.0,61.0,600.0,8.0,-1.1,1029.2,-16.1,0.0,WSW,1.2,Wanshouxigong,2013-03-02 07:00:00
33,4.0,7.0,17.0,53.0,500.0,17.0,0.0,1028.8,-16.8,0.0,W,1.3,Wanshouxigong,2013-03-02 08:00:00
34,4.0,11.0,17.0,50.0,500.0,23.0,1.1,1028.9,-16.8,0.0,SW,1.0,Wanshouxigong,2013-03-02 09:00:00
35,5.0,14.0,22.0,52.0,600.0,20.0,1.9,1028.4,-17.1,0.0,SW,2.0,Wanshouxigong,2013-03-02 10:00:00
36,13.0,18.0,20.0,61.0,1000.0,15.0,2.5,1027.5,-17.7,0.0,SW,2.1,Wanshouxigong,2013-03-02 11:00:00
37,17.0,25.0,19.0,47.0,700.0,29.0,3.3,1026.2,-17.6,0.0,SSW,1.8,Wanshouxigong,2013-03-02 12:00:00
38,24.0,28.0,18.0,35.0,600.0,43.0,4.2,1024.8,-16.8,0.0,SE,1.0,Wanshouxigong,2013-03-02 13:00:00
39,18.0,27.0,23.0,36.0,800.0,44.0,4.1,1024.1,-16.3,0.0,SSW,1.3,Wanshouxigong,2013-03-02 14:00:00
40,34.0,37.0,44.0,43.0,1100.0,40.0,3.9,1023.5,-15.9,0.0,SSW,1.9,Wanshouxigong,2013-03-02 15:00:00
41,42.0,56.0,46.0,44.0,1100.0,38.0,3.8,1022.8,-15.0,0.0,SSW,1.0,Wanshouxigong,2013-03-02 16:00:00
42,56.0,68.0,48.0,46.0,1100.0,37.0,3.1,1022.7,-14.1,0.0,S,1.1,Wanshouxigong,2013-03-02 17:00:00
43,56.0,80.0,51.0,52.0,1100.0,31.0,2.6,1022.5,-13.7,0.0,S,1.3,Wanshouxigong,2013-03-02 18:00:00
44,64.0,88.0,53.0,67.0,1300.0,14.0,0.6,1022.2,-12.8,0.0,SSW,0.5,Wanshouxigong,2013-03-02 19:00:00
45,72.0,96.0,63.0,83.0,1600.0,2.0,-0.2,1022.3,-11.0,0.0,W,1.1,Wanshouxigong,2013-03-02 20:00:00
46,88.0,118.0,72.0,91.0,1800.0,2.0,-0.1,1021.8,-10.9,0.0,N,0.2,Wanshouxigong,2013-03-02 21:00:00
47,101.0,125.0,82.0,93.0,2000.0,2.0,-2.4,1021.3,-11.7,0.0,SSW,0.6,Wanshouxigong,2013-03-02 22:00:00
48,108.0,127.0,70.0,92.0,2100.0,2.0,-2.3,1020.3,-12.1,0.0,N,0.1,Wanshouxigong,2013-03-02 23:00:00
49,101.0,108.0,56.0,92.0,2100.0,2.0,-0.6,1019.4,-14.2,0.0,NE,1.3,Wanshouxigong,2013-03-03 00:00:00
50,77.0,93.0,62.0,94.0,2299.0,2.0,-0.1,1018.7,-14.5,0.0,NNE,1.4,Wanshouxigong,2013-03-03 01:00:00
51,97.0,109.0,68.0,92.0,2600.0,2.0,-2.8,1017.3,-13.4,0.0,W,0.6,Wanshouxigong,2013-03-03 02:00:00
52,107.0,120.0,75.0,89.0,2700.0,2.0,-4.4,1016.6,-11.7,0.0,SSW,0.4,Wanshouxigong,2013-03-03 03:00:00
53,107.0,118.0,76.0,89.0,2799.0,2.0,-5.1,1015.9,-11.5,0.0,WSW,0.7,Wanshouxigong,2013-03-03 04:00:00
54,104.0,109.0,65.0,86.0,2000.0,2.0,-5.3,1015.7,-11.2,0.0,WSW,1.0,Wanshouxigong,2013-03-03 05:00:00
55,87.0,94.0,60.0,86.0,2000.0,2.0,-5.8,1015.6,-11.1,0.0,W,1.0,Wanshouxigong,2013-03-03 06:00:00
56,86.0,95.0,69.0,86.0,2000.0,2.0,-3.2,1015.8,-10.3,0.0,NNW,0.6,Wanshouxigong,2013-03-03 07:00:00
57,84.0,101.0,73.0,86.0,2399.0,2.0,1.7,1015.1,-12.5,0.0,ESE,0.6,Wanshouxigong,2013-03-03 08:00:00
58,88.0,119.0,83.0,91.0,2799.0,2.0,3.8,1015.0,-12.6,0.0,N,0.5,Wanshouxigong,2013-03-03 09:00:00
59,91.0,127.0,84.0,95.0,2600.0,2.0,7.2,1014.1,-12.1,0.0,SSW,0.8,Wanshouxigong,2013-03-03 10:00:00
60,93.0,129.0,88.0,102.0,2600.0,4.0,11.1,1012.8,-11.7,0.0,SSW,2.3,Wanshouxigong,2013-03-03 11:00:00
61,101.0,143.0,79.0,115.0,3000.0,6.0,12.7,1011.9,-12.5,0.0,S,1.9,Wanshouxigong,2013-03-03 12:00:00
62,110.0,152.0,54.0,92.0,2000.0,18.0,13.7,1010.6,-11.7,0.0,S,2.3,Wanshouxigong,2013-03-03 13:00:00
63,92.0,143.0,52.0,86.0,1800.0,35.0,14.7,1010.2,-12.6,0.0,SW,2.3,Wanshouxigong,2013-03-03 14:00:00
64,114.0,169.0,43.0,58.0,1300.0,55.0,15.0,1009.6,-12.3,0.0,WSW,2.8,Wanshouxigong,2013-03-03 15:00:00
65,95.0,146.0,29.0,46.0,1000.0,60.0,13.6,1009.8,-9.6,0.0,WSW,3.2,Wanshouxigong,2013-03-03 16:00:00
66,77.0,130.0,36.0,57.0,1000.0,50.0,11.6,1010.4,-8.9,0.0,WSW,1.5,Wanshouxigong,2013-03-03 17:00:00
67,84.0,159.0,65.0,102.0,1600.0,16.0,8.6,1011.4,-8.0,0.0,WNW,1.3,Wanshouxigong,2013-03-03 18:00:00
68,123.0,225.0,66.0,116.0,1800.0,2.0,9.6,1012.4,-12.3,0.0,WNW,2.9,Wanshouxigong,2013-03-03 19:00:00
69,150.0,242.0,69.0,120.0,2200.0,2.0,12.1,1012.6,-13.0,0.0,W,0.8,Wanshouxigong,2013-03-03 20:00:00
70,147.0,191.0,23.0,80.0,1100.0,2.0,5.1,1012.8,-12.4,0.0,N,0.2,Wanshouxigong,2013-03-03 21:00:00
71,62.0,68.0,14.0,73.0,800.0,2.0,3.5,1012.9,-10.9,0.0,WSW,1.0,Wanshouxigong,2013-03-03 22:00:00
72,27.0,41.0,20.0,89.0,1600.0,2.0,9.6,1013.8,-11.7,0.0,NE,1.9,Wanshouxigong,2013-03-03 23:00:00
73,33.0,46.0,21.0,85.0,2000.0,2.0,9.6,1014.8,-11.7,0.0,NNE,2.6,Wanshouxigong,2013-03-04 00:00:00
74,31.0,36.0,31.0,73.0,1200.0,2.0,8.8,1015.6,-11.8,0.0,NE,2.1,Wanshouxigong,2013-03-04 01:00:00
75,23.0,31.0,10.0,25.0,500.0,44.0,7.8,1016.1,-11.6,0.0,NE,2.1,Wanshouxigong,2013-03-04 02:00:00
76,10.0,27.0,5.0,17.0,400.0,56.0,7.6,1015.9,-11.7,0.0,NNE,2.8,Wanshouxigong,2013-03-04 03:00:00
77,8.0,16.0,12.0,32.0,500.0,37.0,4.8,1016.8,-12.2,0.0,NE,0.4,Wanshouxigong,2013-03-04 04:00:00
78,9.0,22.0,15.0,23.0,400.0,44.0,1.9,1017.4,-11.6,0.0,E,1.0,Wanshouxigong,2013-03-04 05:00:00
79,4.0,24.0,18.0,32.0,600.0,33.0,1.0,1018.1,-10.5,0.0,NW,0.0,Wanshouxigong,2013-03-04 06:00:00
80,8.0,22.0,22.0,53.0,900.0,11.0,6.6,1019.0,-11.1,0.0,SW,0.8,Wanshouxigong,2013-03-04 07:00:00
81,9.0,28.0,32.0,61.0,1100.0,8.0,9.0,1019.8,-11.1,0.0,NE,2.0,Wanshouxigong,2013-03-04 08:00:00
82,12.0,29.0,22.0,37.0,600.0,36.0,10.7,1019.8,-12.7,0.0,ENE,2.5,Wanshouxigong,2013-03-04 09:00:00
83,11.0,13.0,15.0,25.0,500.0,51.0,11.6,1019.7,-12.7,0.0,NNE,2.5,Wanshouxigong,2013-03-04 10:00:00
84,12.0,14.0,11.0,19.0,400.0,60.0,13.1,1019.0,-13.0,0.0,NE,1.4,Wanshouxigong,2013-03-04 11:00:00
85,15.0,16.0,12.0,19.0,400.0,63.0,14.3,1018.1,-12.9,0.0,SE,0.8,Wanshouxigong,2013-03-04 12:00:00
86,13.0,16.0,11.0,18.0,400.0,67.0,14.5,1017.0,-13.7,0.0,E,1.3,Wanshouxigong,2013-03-04 13:00:00
87,8.0,13.0,9.0,20.0,400.0,69.0,15.8,1016.1,-12.6,0.0,SW,2.5,Wanshouxigong,2013-03-04 14:00:00
88,10.0,15.0,11.0,25.0,400.0,67.0,15.1,1015.4,-14.2,0.0,S,2.0,Wanshouxigong,2013-03-04 15:00:00
89,12.0,18.0,10.0,28.0,400.0,75.0,14.6,1015.0,-13.6,0.0,SSW,2.3,Wanshouxigong,2013-03-04 16:00:00
90,23.0,26.0,8.0,28.0,500.0,87.0,12.8,1015.2,-11.7,0.0,WSW,2.9,Wanshouxigong,2013-03-04 17:00:00
91,29.0,38.0,13.0,43.0,500.0,63.0,11.2,1015.7,-11.6,0.0,WSW,2.3,Wanshouxigong,2013-03-04 18:00:00
92,32.0,66.0,16.0,65.0,700.0,32.0,9.5,1015.9,-10.6,0.0,SSW,1.5,Wanshouxigong,2013-03-04 19:00:00
93,40.0,92.0,25.0,78.0,1100.0,14.0,7.8,1016.1,-10.6,0.0,WSW,0.6,Wanshouxigong,2013-03-04 20:00:00
94,56.0,104.0,38.0,88.0,1399.0,4.0,6.9,1016.3,-10.4,0.0,S,2.2,Wanshouxigong,2013-03-04 21:00:00
95,71.0,111.0,35.0,83.0,1399.0,7.0,6.6,1016.0,-10.2,0.0,S,1.3,Wanshouxigong,2013-03-04 22:00:00
96,76.0,105.0,52.0,71.0,1399.0,87.0,4.9,1015.0,-9.7,0.0,W,1.2,Wanshouxigong,2013-03-04 23:00:00
97,82.0,106.0,86.0,63.0,1300.0,87.0,5.0,1014.6,-8.9,0.0,SW,0.7,Wanshouxigong,2013-03-05 00:00:00
98,93.0,124.0,82.0,58.0,1300.0,87.0,3.7,1013.9,-8.4,0.0,SSE,2.7,Wanshouxigong,2013-03-05 01:00:00
102,138.0,149.0,59.0,74.0,2200.0,87.0,-1.9,1012.9,-7.8,0.0,ESE,0.0,Wanshouxigong,2013-03-05 05:00:00
103,132.0,145.0,63.0,79.0,2399.0,87.0,-0.1,1012.6,-9.0,0.0,NNE,0.6,Wanshouxigong,2013-03-05 06:00:00
104,129.0,137.0,67.0,82.0,2799.0,87.0,2.4,1012.5,-7.5,0.0,ENE,0.0,Wanshouxigong,2013-03-05 07:00:00
105,118.0,136.0,80.0,90.0,3399.0,87.0,7.2,1012.3,-8.8,0.0,ENE,1.0,Wanshouxigong,2013-03-05 08:00:00
106,117.0,150.0,117.0,97.0,3100.0,87.0,9.0,1011.7,-8.6,0.0,ENE,1.9,Wanshouxigong,2013-03-05 09:00:00
107,126.0,172.0,90.0,108.0,3000.0,87.0,10.3,1011.0,-8.9,0.0,NNE,1.7,Wanshouxigong,2013-03-05 10:00:00
108,133.0,180.0,83.0,108.0,2600.0,87.0,11.4,1010.2,-9.0,0.0,E,0.8,Wanshouxigong,2013-03-05 11:00:00
109,138.0,169.0,73.0,101.0,2000.0,25.0,13.2,1008.6,-8.7,0.0,SW,0.8,Wanshouxigong,2013-03-05 12:00:00
110,134.0,157.0,72.0,116.0,2100.0,87.0,14.7,1007.4,-8.1,0.0,SSW,1.3,Wanshouxigong,2013-03-05 13:00:00
111,142.0,161.0,79.0,140.0,2399.0,87.0,15.4,1006.5,-7.5,0.0,ENE,1.0,Wanshouxigong,2013-03-05 14:00:00
112,168.0,187.0,102.0,132.0,2200.0,87.0,15.9,1006.2,-7.1,0.0,SSW,0.9,Wanshouxigong,2013-03-05 15:00:00
113,193.0,217.0,100.0,95.0,1700.0,87.0,14.9,1006.0,-6.7,0.0,SSE,0.9,Wanshouxigong,2013-03-05 16:00:00
114,184.0,208.0,104.0,75.0,1500.0,78.0,11.3,1006.5,-5.7,0.0,NNW,0.7,Wanshouxigong,2013-03-05 17:00:00
115,180.0,194.0,104.0,82.0,1500.0,78.0,11.3,1007.0,-5.7,0.0,E,0.7,Wanshouxigong,2013-03-05 18:00:00
116,185.0,206.0,88.0,146.0,2200.0,78.0,6.8,1007.6,-5.9,0.0,ESE,0.0,Wanshouxigong,2013-03-05 19:00:00
117,198.0,230.0,85.0,145.0,2299.0,78.0,5.7,1007.9,-5.6,0.0,WSW,0.6,Wanshouxigong,2013-03-05 20:00:00
118,202.0,234.0,88.0,145.0,3100.0,78.0,4.6,1007.9,-5.5,0.0,WSW,0.6,Wanshouxigong,2013-03-05 21:00:00
119,216.0,233.0,96.0,142.0,2700.0,78.0,4.4,1007.9,-5.4,0.0,NNE,0.9,Wanshouxigong,2013-03-05 22:00:00
120,214.0,220.0,100.0,154.0,3399.0,78.0,7.9,1007.5,-6.6,0.0,ENE,0.5,Wanshouxigong,2013-03-05 23:00:00
121,220.0,232.0,110.0,148.0,3100.0,78.0,4.8,1007.5,-6.2,0.0,WNW,0.4,Wanshouxigong,2013-03-06 00:00:00
122,229.0,232.0,99.0,136.0,2799.0,78.0,2.5,1007.3,-5.6,0.0,SW,0.4,Wanshouxigong,2013-03-06 01:00:00
123,220.0,226.0,102.0,138.0,3000.0,78.0,2.3,1007.0,-5.4,0.0,NNW,0.9,Wanshouxigong,2013-03-06 02:00:00
124,159.0,208.0,82.0,129.0,2600.0,78.0,3.6,1006.9,-5.6,0.0,WSW,1.0,Wanshouxigong,2013-03-06 03:00:00
125,149.0,187.0,77.0,131.0,2799.0,78.0,4.7,1006.7,-6.0,0.0,ENE,0.5,Wanshouxigong,2013-03-06 04:00:00
126,186.0,187.0,75.0,131.0,2799.0,78.0,4.9,1006.8,-5.5,0.0,ESE,1.2,Wanshouxigong,2013-03-06 05:00:00
127,187.0,188.0,79.0,137.0,3000.0,78.0,5.3,1007.5,-5.7,0.0,WNW,1.5,Wanshouxigong,2013-03-06 06:00:00
128,186.0,200.0,86.0,128.0,2700.0,78.0,6.7,1008.2,-5.6,0.0,WNW,0.7,Wanshouxigong,2013-03-06 07:00:00
129,193.0,207.0,102.0,117.0,2799.0,78.0,7.6,1008.2,-4.8,0.0,WNW,1.0,Wanshouxigong,2013-03-06 08:00:00
130,194.0,215.0,88.0,100.0,2299.0,78.0,8.7,1008.1,-5.6,0.0,NNW,1.0,Wanshouxigong,2013-03-06 09:00:00
131,181.0,202.0,87.0,101.0,2600.0,78.0,9.6,1007.8,-5.1,0.0,NE,1.3,Wanshouxigong,2013-03-06 10:00:00
132,177.0,199.0,105.0,106.0,3000.0,78.0,11.4,1006.7,-4.3,0.0,ESE,0.4,Wanshouxigong,2013-03-06 11:00:00
133,187.0,207.0,107.0,104.0,2600.0,78.0,12.2,1006.0,-4.5,0.0,WSW,0.8,Wanshouxigong,2013-03-06 12:00:00
134,192.0,218.0,116.0,112.0,2700.0,78.0,13.4,1005.3,-4.3,0.0,WNW,0.6,Wanshouxigong,2013-03-06 13:00:00
135,209.0,231.0,128.0,116.0,2799.0,78.0,14.6,1004.6,-4.2,0.0,S,1.6,Wanshouxigong,2013-03-06 14:00:00
136,226.0,244.0,138.0,122.0,3200.0,78.0,14.5,1004.6,-4.3,0.0,SW,1.8,Wanshouxigong,2013-03-06 15:00:00
137,224.0,253.0,144.0,130.0,3299.0,78.0,13.8,1004.5,-4.0,0.0,SSW,1.1,Wanshouxigong,2013-03-06 16:00:00
138,225.0,260.0,146.0,129.0,3299.0,67.0,12.0,1005.2,-3.8,0.0,SW,1.0,Wanshouxigong,2013-03-06 17:00:00
139,227.0,270.0,138.0,131.0,3200.0,8.0,8.6,1006.2,-3.6,0.0,WNW,0.0,Wanshouxigong,2013-03-06 18:00:00
140,228.0,278.0,125.0,134.0,3500.0,8.0,6.0,1006.8,-3.7,0.0,N,0.0,Wanshouxigong,2013-03-06 19:00:00
141,236.0,282.0,114.0,135.0,3700.0,8.0,4.7,1007.6,-3.3,0.0,WSW,0.0,Wanshouxigong,2013-03-06 20:00:00
142,247.0,293.0,110.0,134.0,4400.0,8.0,5.0,1007.1,-3.1,0.0,WSW,1.0,Wanshouxigong,2013-03-06 21:00:00
143,253.0,285.0,118.0,131.0,4700.0,8.0,6.8,1006.8,-2.9,0.0,W,0.8,Wanshouxigong,2013-03-06 22:00:00
144,254.0,280.0,134.0,130.0,4799.0,8.0,5.4,1006.9,-2.9,0.0,WSW,0.9,Wanshouxigong,2013-03-06 23:00:00
145,258.0,292.0,123.0,129.0,5299.0,8.0,5.2,1006.6,-2.9,0.0,W,2.4,Wanshouxigong,2013-03-07 00:00:00
146,270.0,316.0,103.0,124.0,5200.0,8.0,3.3,1006.5,-3.1,0.0,SE,1.1,Wanshouxigong,2013-03-07 01:00:00
147,280.0,317.0,100.0,118.0,4500.0,8.0,2.2,1006.0,-3.1,0.0,WNW,0.8,Wanshouxigong,2013-03-07 02:00:00
148,264.0,285.0,98.0,110.0,4099.0,8.0,1.0,1005.7,-3.5,0.0,WNW,1.1,Wanshouxigong,2013-03-07 03:00:00
149,249.0,263.0,78.0,107.0,4799.0,8.0,0.0,1005.7,-3.6,0.0,WNW,1.0,Wanshouxigong,2013-03-07 04:00:00
150,243.0,257.0,69.0,105.0,4799.0,8.0,-0.4,1005.7,-3.1,0.0,NE,0.2,Wanshouxigong,2013-03-07 05:00:00
151,243.0,256.0,61.0,104.0,5700.0,8.0,-0.3,1005.7,-2.7,0.0,W,0.9,Wanshouxigong,2013-03-07 06:00:00
152,240.0,259.0,60.0,106.0,5799.0,8.0,3.6,1006.0,-0.6,0.0,W,0.6,Wanshouxigong,2013-03-07 07:00:00
153,249.0,275.0,81.0,121.0,6700.0,8.0,9.4,1005.7,-0.8,0.0,N,0.1,Wanshouxigong,2013-03-07 08:00:00
154,262.0,306.0,137.0,158.0,6000.0,8.0,10.1,1005.2,-1.0,0.0,WSW,0.9,Wanshouxigong,2013-03-07 09:00:00
155,292.0,349.0,120.0,206.0,7599.0,8.0,12.8,1004.4,-0.8,0.0,WNW,1.0,Wanshouxigong,2013-03-07 10:00:00
156,327.0,407.0,130.0,241.0,8599.0,8.0,15.6,1002.7,-2.4,0.0,SE,1.6,Wanshouxigong,2013-03-07 11:00:00
157,389.0,454.0,150.0,221.0,6099.0,8.0,16.1,1000.7,-2.4,0.0,SSW,2.2,Wanshouxigong,2013-03-07 12:00:00
158,366.0,400.0,137.0,167.0,3799.0,25.0,17.2,999.3,-2.5,0.0,SW,2.1,Wanshouxigong,2013-03-07 13:00:00
159,294.0,336.0,99.0,110.0,3200.0,62.0,18.8,997.9,-2.8,0.0,SSW,2.4,Wanshouxigong,2013-03-07 14:00:00
160,338.0,338.0,78.0,94.0,2600.0,70.0,18.4,996.7,-1.5,0.0,SSW,2.1,Wanshouxigong,2013-03-07 15:00:00
161,190.0,274.0,56.0,59.0,1600.0,94.0,18.2,996.1,-1.1,0.0,SSW,0.8,Wanshouxigong,2013-03-07 16:00:00
162,159.0,202.0,70.0,81.0,1700.0,94.0,15.1,995.8,-1.1,0.0,WSW,1.0,Wanshouxigong,2013-03-07 17:00:00
163,208.0,226.0,73.0,117.0,1700.0,94.0,10.9,996.4,-0.6,0.0,WNW,0.9,Wanshouxigong,2013-03-07 18:00:00
164,197.0,212.0,62.0,136.0,1500.0,2.0,10.5,996.8,-0.6,0.0,NNE,1.3,Wanshouxigong,2013-03-07 19:00:00
165,153.0,190.0,66.0,147.0,2200.0,94.0,12.9,996.9,-2.6,0.0,NNE,0.0,Wanshouxigong,2013-03-07 20:00:00
166,193.0,251.0,92.0,184.0,3500.0,94.0,11.0,996.8,-1.4,0.0,WNW,0.6,Wanshouxigong,2013-03-07 21:00:00
167,304.0,380.0,103.0,191.0,4599.0,94.0,8.1,997.1,-1.4,0.0,NE,1.3,Wanshouxigong,2013-03-07 22:00:00
168,400.0,468.0,98.0,182.0,4500.0,94.0,8.8,997.2,-1.1,0.0,E,1.2,Wanshouxigong,2013-03-07 23:00:00
169,410.0,454.0,106.0,178.0,4500.0,94.0,5.0,997.3,-1.9,0.0,W,1.0,Wanshouxigong,2013-03-08 00:00:00
170,421.0,431.0,74.0,172.0,4700.0,94.0,4.9,997.5,-1.8,0.0,NE,0.4,Wanshouxigong,2013-03-08 01:00:00
171,379.0,431.0,74.0,164.0,4700.0,94.0,6.1,997.4,-1.8,0.0,NNE,0.6,Wanshouxigong,2013-03-08 02:00:00
172,316.0,375.0,94.0,157.0,4200.0,94.0,3.9,997.3,-2.1,0.0,NW,0.7,Wanshouxigong,2013-03-08 03:00:00
173,282.0,312.0,65.0,148.0,4700.0,94.0,3.4,997.6,-2.0,0.0,ENE,1.3,Wanshouxigong,2013-03-08 04:00:00
174,287.0,319.0,52.0,158.0,6000.0,94.0,3.0,998.3,-2.1,0.0,E,0.8,Wanshouxigong,2013-03-08 05:00:00
175,289.0,333.0,49.0,162.0,7000.0,94.0,2.9,998.9,-1.8,0.0,SSW,0.4,Wanshouxigong,2013-03-08 06:00:00
176,338.0,342.0,48.0,164.0,7500.0,94.0,7.2,999.5,-0.3,0.0,ESE,1.1,Wanshouxigong,2013-03-08 07:00:00
177,330.0,352.0,66.0,165.0,7400.0,94.0,12.3,999.9,-0.3,0.0,E,0.2,Wanshouxigong,2013-03-08 08:00:00
178,340.0,377.0,118.0,198.0,8300.0,94.0,16.2,1000.2,-1.0,0.0,W,0.9,Wanshouxigong,2013-03-08 09:00:00
180,284.0,198.0,79.0,187.0,4700.0,94.0,21.1,999.6,-3.5,0.0,SSW,3.3,Wanshouxigong,2013-03-08 11:00:00
181,174.0,166.0,48.0,119.0,2299.0,94.0,22.2,998.4,-3.3,0.0,S,2.7,Wanshouxigong,2013-03-08 12:00:00
182,156.0,174.0,41.0,72.0,1399.0,94.0,22.9,997.4,-3.5,0.0,SW,2.7,Wanshouxigong,2013-03-08 13:00:00
183,138.0,304.0,47.0,61.0,1300.0,94.0,16.7,997.5,1.1,0.0,E,4.6,Wanshouxigong,2013-03-08 14:00:00
184,264.0,460.0,92.0,106.0,2700.0,94.0,13.5,998.2,0.5,0.0,E,3.8,Wanshouxigong,2013-03-08 15:00:00
185,181.0,253.0,71.0,75.0,1300.0,86.0,11.5,999.0,-0.7,0.0,SE,1.6,Wanshouxigong,2013-03-08 16:00:00
186,115.0,132.0,49.0,56.0,600.0,86.0,9.7,999.0,-1.1,0.0,E,3.2,Wanshouxigong,2013-03-08 17:00:00
187,56.0,69.0,38.0,46.0,600.0,86.0,8.7,999.6,-1.7,0.0,E,0.8,Wanshouxigong,2013-03-08 18:00:00
188,43.0,72.0,35.0,49.0,900.0,86.0,8.6,999.6,-0.7,0.0,E,2.2,Wanshouxigong,2013-03-08 19:00:00
189,55.0,72.0,37.0,54.0,1100.0,86.0,7.5,999.2,-2.3,0.0,E,0.6,Wanshouxigong,2013-03-08 20:00:00
190,49.0,52.0,33.0,42.0,1100.0,86.0,7.4,998.9,-2.1,0.0,E,1.7,Wanshouxigong,2013-03-08 21:00:00
191,50.0,60.0,38.0,68.0,1600.0,86.0,6.7,998.1,-3.6,0.0,E,2.5,Wanshouxigong,2013-03-08 22:00:00
192,45.0,54.0,52.0,55.0,1700.0,86.0,5.9,996.7,-4.6,0.0,ESE,2.0,Wanshouxigong,2013-03-08 23:00:00
193,45.0,48.0,54.0,56.0,2000.0,86.0,3.9,995.4,-4.1,0.0,SSE,0.2,Wanshouxigong,2013-03-09 00:00:00
194,55.0,72.0,61.0,61.0,2299.0,86.0,3.4,994.3,-3.9,0.0,W,1.3,Wanshouxigong,2013-03-09 01:00:00
