No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
131,200.0,254.0,109.0,108.0,3600.0,24.0,8.7,1008.6,-4.5,0.0,NE,1.5,Wanliu,2013-03-06 10:00:00
132,218.0,278.0,124.0,116.0,3399.0,24.0,10.1,1007.7,-4.7,0.0,NE,1.4,Wanliu,2013-03-06 11:00:00
133,221.0,285.0,118.0,122.0,3100.0,24.0,11.1,1006.9,-4.2,0.0,ENE,0.4,Wanliu,2013-03-06 12:00:00
134,246.0,295.0,118.0,127.0,2799.0,24.0,12.6,1005.8,-3.7,0.0,WSW,1.5,Wanliu,2013-03-06 13:00:00
135,246.0,273.0,118.0,125.0,2500.0,18.0,14.5,1005.5,-3.3,0.0,SSE,1.6,Wanliu,2013-03-06 14:00:00
136,239.0,259.0,137.0,134.0,2799.0,13.0,14.7,1005.5,-3.2,0.0,SSW,2.5,Wanliu,2013-03-06 15:00:00
137,249.0,298.0,138.0,158.0,3500.0,3.0,14.2,1005.5,-3.2,0.0,S,1.4,Wanliu,2013-03-06 16:00:00
138,259.0,330.0,141.0,152.0,3200.0,3.0,11.6,1005.9,-3.4,0.0,SSW,1.1,Wanliu,2013-03-06 17:00:00
139,248.0,311.0,136.0,147.0,3200.0,3.0,6.8,1006.8,-2.9,0.0,WSW,0.9,Wanliu,2013-03-06 18:00:00
140,244.0,317.0,130.0,146.0,3600.0,3.0,5.1,1007.6,-2.5,0.0,WSW,1.2,Wanliu,2013-03-06 19:00:00
141,251.0,332.0,134.0,146.0,3600.0,3.0,4.4,1008.2,-2.5,0.0,SSW,1.1,Wanliu,2013-03-06 20:00:00
142,253.0,313.0,126.0,141.0,3799.0,3.0,3.8,1007.7,-2.2,0.0,WSW,1.9,Wanliu,2013-03-06 21:00:00
143,266.0,322.0,133.0,138.0,4000.0,3.0,2.4,1007.3,-2.5,0.0,WSW,1.2,Wanliu,2013-03-06 22:00:00
144,266.0,328.0,104.0,129.0,4299.0,3.0,2.3,1007.2,-2.4,0.0,NNE,1.3,Wanliu,2013-03-06 23:00:00
145,270.0,347.0,108.0,129.0,4500.0,3.0,1.5,1007.1,-2.6,0.0,NNE,0.8,Wanliu,2013-03-07 00:00:00
146,276.0,349.0,99.0,124.0,4200.0,3.0,0.7,1007.1,-2.7,0.0,SE,1.2,Wanliu,2013-03-07 01:00:00
147,257.0,323.0,82.0,118.0,4200.0,3.0,1.5,1006.9,-2.5,0.0,NNE,0.6,Wanliu,2013-03-07 02:00:00
148,237.0,310.0,47.0,109.0,4400.0,3.0,0.3,1006.5,-2.7,0.0,WNW,1.7,Wanliu,2013-03-07 03:00:00
149,238.0,310.0,41.0,103.0,4900.0,3.0,-0.9,1006.4,-3.3,0.0,N,0.5,Wanliu,2013-03-07 04:00:00
150,242.0,309.0,35.0,103.0,6299.0,3.0,1.6,1006.7,-1.5,0.0,NNE,1.7,Wanliu,2013-03-07 05:00:00
151,254.0,325.0,35.0,102.0,6900.0,3.0,0.3,1006.6,-2.7,0.0,SW,0.4,Wanliu,2013-03-07 06:00:00
152,266.0,337.0,36.0,103.0,8099.0,3.0,2.4,1006.8,-1.4,0.0,NNE,1.5,Wanliu,2013-03-07 07:00:00
153,333.0,414.0,54.0,114.0,8400.0,3.0,8.3,1006.5,-1.0,0.0,NNE,0.8,Wanliu,2013-03-07 08:00:00
154,379.0,506.0,138.0,137.0,7900.0,3.0,10.1,1006.1,-0.7,0.0,W,0.6,Wanliu,2013-03-07 09:00:00
155,370.0,504.0,137.0,167.0,7099.0,3.0,12.7,1005.5,-1.6,0.0,ENE,1.2,Wanliu,2013-03-07 10:00:00
156,399.0,493.0,146.0,176.0,6200.0,3.0,16.5,1003.6,-1.6,0.0,WSW,1.7,Wanliu,2013-03-07 11:00:00
157,347.0,401.0,136.0,173.0,4500.0,3.0,17.1,1001.6,-3.1,0.0,SSW,3.7,Wanliu,2013-03-07 12:00:00
158,276.0,295.0,81.0,170.0,3799.0,5.0,17.7,1000.2,-3.2,0.0,SW,3.1,Wanliu,2013-03-07 13:00:00
159,202.0,240.0,84.0,133.0,2899.0,35.0,18.3,998.6,-3.2,0.0,SSW,3.6,Wanliu,2013-03-07 14:00:00
160,244.0,246.0,57.0,96.0,2100.0,48.0,18.6,997.6,-1.8,0.0,SSW,3.3,Wanliu,2013-03-07 15:00:00
161,3.0,6.0,52.0,70.0,1800.0,68.0,17.9,997.2,-0.9,0.0,SW,1.9,Wanliu,2013-03-07 16:00:00
162,3.0,6.0,70.0,88.0,2200.0,68.0,15.4,997.1,-1.7,0.0,NNW,1.4,Wanliu,2013-03-07 17:00:00
163,3.0,258.0,77.0,130.0,2700.0,68.0,14.4,997.4,-2.5,0.0,N,1.9,Wanliu,2013-03-07 18:00:00
164,122.0,310.0,77.0,161.0,3100.0,2.0,13.4,997.9,-2.6,0.0,NNE,1.5,Wanliu,2013-03-07 19:00:00
165,188.0,332.0,78.0,176.0,3600.0,68.0,11.8,997.7,-2.1,0.0,NE,1.5,Wanliu,2013-03-07 20:00:00
166,251.0,341.0,86.0,174.0,3899.0,68.0,9.2,997.9,-1.3,0.0,NNE,1.4,Wanliu,2013-03-07 21:00:00
167,236.0,342.0,83.0,176.0,4099.0,68.0,7.5,998.3,-1.2,0.0,NE,1.3,Wanliu,2013-03-07 22:00:00
168,316.0,336.0,80.0,174.0,5799.0,68.0,6.6,998.4,-0.9,0.0,NE,0.1,Wanliu,2013-03-07 23:00:00
169,158.0,358.0,77.0,174.0,6500.0,68.0,4.1,998.2,-1.3,0.0,N,0.0,Wanliu,2013-03-08 00:00:00
170,350.0,354.0,75.0,168.0,6799.0,68.0,3.3,998.5,-1.7,0.0,N,0.9,Wanliu,2013-03-08 01:00:00
171,313.0,373.0,62.0,151.0,6000.0,68.0,2.5,998.2,-1.9,0.0,SW,0.8,Wanliu,2013-03-08 02:00:00
172,299.0,324.0,56.0,147.0,6900.0,68.0,1.8,997.9,-1.8,0.0,SW,0.0,Wanliu,2013-03-08 03:00:00
173,287.0,342.0,58.0,144.0,7500.0,68.0,1.3,998.5,-1.8,0.0,W,1.0,Wanliu,2013-03-08 04:00:00
174,313.0,335.0,55.0,144.0,7500.0,68.0,1.4,999.0,-1.5,0.0,SW,0.8,Wanliu,2013-03-08 05:00:00
175,302.0,336.0,48.0,134.0,7599.0,68.0,1.1,999.7,-1.8,0.0,WSW,0.8,Wanliu,2013-03-08 06:00:00
176,299.0,337.0,43.0,129.0,8500.0,68.0,5.7,1000.4,0.5,0.0,NNE,1.0,Wanliu,2013-03-08 07:00:00
178,56.0,108.0,132.0,154.0,10000.0,68.0,16.9,1001.1,-0.4,0.0,E,1.0,Wanliu,2013-03-08 09:00:00
180,297.0,346.0,83.0,192.0,7299.0,68.0,20.5,1000.5,-3.3,0.0,SSW,4.4,Wanliu,2013-03-08 11:00:00
181,248.0,255.0,53.0,142.0,4400.0,68.0,21.7,999.4,-2.3,0.0,S,3.0,Wanliu,2013-03-08 12:00:00
182,195.0,254.0,40.0,96.0,2500.0,68.0,22.5,998.2,-2.3,0.0,S,3.3,Wanliu,2013-03-08 13:00:00
183,179.0,236.0,39.0,81.0,1899.0,68.0,17.4,998.3,1.4,0.0,ESE,4.5,Wanliu,2013-03-08 14:00:00
184,289.0,476.0,75.0,112.0,3700.0,68.0,13.9,999.5,1.2,0.0,ESE,2.7,Wanliu,2013-03-08 15:00:00
185,215.0,400.0,77.0,98.0,2600.0,67.0,11.9,1000.2,0.0,0.0,ESE,2.6,Wanliu,2013-03-08 16:00:00
186,142.0,242.0,58.0,78.0,1700.0,56.0,10.3,999.9,-0.5,0.0,SE,2.8,Wanliu,2013-03-08 17:00:00
187,118.0,171.0,45.0,72.0,1300.0,56.0,9.3,1000.6,-0.9,0.0,S,1.4,Wanliu,2013-03-08 18:00:00
188,75.0,127.0,40.0,68.0,1200.0,56.0,8.0,1000.5,-0.3,0.0,NE,0.8,Wanliu,2013-03-08 19:00:00
189,91.0,138.0,37.0,75.0,1300.0,56.0,7.9,1000.4,-1.6,0.0,SSW,1.4,Wanliu,2013-03-08 20:00:00
190,95.0,123.0,38.0,77.0,1300.0,56.0,7.2,1000.0,-1.5,0.0,ENE,1.6,Wanliu,2013-03-08 21:00:00
191,82.0,102.0,34.0,75.0,1300.0,56.0,6.3,999.0,-3.4,0.0,E,0.9,Wanliu,2013-03-08 22:00:00
192,85.0,117.0,43.0,78.0,1700.0,56.0,5.7,997.7,-3.4,0.0,SSW,1.0,Wanliu,2013-03-08 23:00:00
193,83.0,94.0,50.0,72.0,1899.0,56.0,3.6,996.1,-2.6,0.0,W,0.6,Wanliu,2013-03-09 00:00:00
194,87.0,88.0,45.0,67.0,2000.0,56.0,2.1,994.9,-2.6,0.0,W,1.1,Wanliu,2013-03-09 01:00:00
198,94.0,137.0,36.0,82.0,2600.0,56.0,3.2,992.0,-2.8,0.0,NE,1.3,Wanliu,2013-03-09 05:00:00
199,106.0,143.0,34.0,83.0,2600.0,56.0,2.8,992.2,-2.5,0.0,NE,1.0,Wanliu,2013-03-09 06:00:00
200,101.0,159.0,41.0,79.0,3100.0,56.0,4.6,992.9,-2.1,0.0,NE,1.8,Wanliu,2013-03-09 07:00:00
201,105.0,175.0,48.0,76.0,3500.0,56.0,8.4,994.1,-1.7,0.0,E,2.6,Wanliu,2013-03-09 08:00:00
202,105.0,166.0,80.0,76.0,1899.0,56.0,16.3,995.9,-0.4,0.0,NNW,3.3,Wanliu,2013-03-09 09:00:00
203,149.0,499.0,84.0,62.0,1800.0,56.0,16.7,998.3,-4.6,0.0,NNW,7.7,Wanliu,2013-03-09 10:00:00
204,87.0,829.0,36.0,34.0,700.0,56.0,14.3,1001.3,-9.1,0.0,NNW,7.4,Wanliu,2013-03-09 11:00:00
208,41.0,629.0,3.0,14.0,200.0,69.0,10.2,1009.4,-17.1,0.0,N,3.9,Wanliu,2013-03-09 15:00:00
209,26.0,344.0,3.0,14.0,200.0,69.0,10.5,1010.8,-17.8,0.0,N,4.8,Wanliu,2013-03-09 16:00:00
