No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
85,16.0,27.0,11.0,28.0,600.0,66.0,13.9,1020.6,-16.2,0.0,N,3.3,Tiantan,2013-03-04 12:00:00
86,14.0,24.0,8.0,24.0,500.0,72.0,14.8,1019.5,-15.5,0.0,N,1.4,Tiantan,2013-03-04 13:00:00
87,16.0,18.0,8.0,20.0,500.0,79.0,15.3,1018.6,-15.1,0.0,E,1.3,Tiantan,2013-03-04 14:00:00
88,5.0,11.0,8.0,27.0,500.0,76.0,15.6,1018.1,-14.8,0.0,SSW,2.0,Tiantan,2013-03-04 15:00:00
89,15.0,19.0,10.0,27.0,500.0,82.0,14.7,1017.5,-15.5,0.0,SW,2.9,Tiantan,2013-03-04 16:00:00
90,17.0,27.0,8.0,25.0,400.0,99.0,13.2,1017.8,-15.7,0.0,SW,3.0,Tiantan,2013-03-04 17:00:00
91,22.0,29.0,10.0,29.0,500.0,86.0,12.6,1018.3,-13.4,0.0,SW,2.9,Tiantan,2013-03-04 18:00:00
92,25.0,42.0,13.0,44.0,600.0,61.0,12.0,1018.5,-13.1,0.0,WSW,2.7,Tiantan,2013-03-04 19:00:00
93,31.0,62.0,18.0,57.0,700.0,42.0,10.9,1018.8,-11.9,0.0,SE,1.4,Tiantan,2013-03-04 20:00:00
94,44.0,63.0,20.0,55.0,800.0,48.0,10.2,1018.8,-11.8,0.0,SW,2.0,Tiantan,2013-03-04 21:00:00
95,53.0,73.0,24.0,69.0,1200.0,27.0,10.0,1018.5,-12.0,0.0,SW,3.0,Tiantan,2013-03-04 22:00:00
96,58.0,79.0,37.0,83.0,1500.0,99.0,9.4,1017.5,-11.3,0.0,SSW,2.7,Tiantan,2013-03-04 23:00:00
97,71.0,75.0,53.0,58.0,1200.0,99.0,8.8,1017.0,-10.7,0.0,SSW,2.1,Tiantan,2013-03-05 00:00:00
98,76.0,96.0,82.0,56.0,1300.0,99.0,7.8,1016.5,-10.6,0.0,SSE,1.3,Tiantan,2013-03-05 01:00:00
99,98.0,116.0,70.0,59.0,1300.0,99.0,4.7,1016.1,-10.6,0.0,S,0.0,Tiantan,2013-03-05 02:00:00
100,100.0,117.0,71.0,68.0,1600.0,99.0,4.5,1015.7,-9.3,0.0,N,0.0,Tiantan,2013-03-05 03:00:00
101,108.0,118.0,62.0,71.0,1700.0,99.0,1.3,1015.7,-8.8,0.0,ESE,1.2,Tiantan,2013-03-05 04:00:00
102,130.0,133.0,40.0,68.0,1899.0,99.0,0.4,1015.7,-9.6,0.0,ENE,0.8,Tiantan,2013-03-05 05:00:00
103,125.0,134.0,22.0,61.0,1899.0,99.0,-0.2,1015.5,-8.4,0.0,ENE,1.0,Tiantan,2013-03-05 06:00:00
104,120.0,123.0,32.0,67.0,2399.0,99.0,2.1,1015.4,-8.6,0.0,E,0.9,Tiantan,2013-03-05 07:00:00
105,103.0,123.0,65.0,75.0,3100.0,99.0,5.0,1015.1,-8.9,0.0,E,1.0,Tiantan,2013-03-05 08:00:00
106,114.0,133.0,93.0,86.0,3200.0,99.0,6.7,1014.5,-8.9,0.0,E,1.3,Tiantan,2013-03-05 09:00:00
107,127.0,154.0,86.0,105.0,3399.0,99.0,9.1,1013.8,-8.5,0.0,E,0.9,Tiantan,2013-03-05 10:00:00
108,142.0,163.0,84.0,114.0,2899.0,99.0,10.9,1012.8,-8.4,0.0,ESE,1.3,Tiantan,2013-03-05 11:00:00
109,151.0,164.0,88.0,133.0,3000.0,14.0,12.3,1011.4,-8.8,0.0,E,0.0,Tiantan,2013-03-05 12:00:00
110,161.0,180.0,88.0,156.0,3200.0,99.0,13.0,1010.1,-8.3,0.0,ENE,1.5,Tiantan,2013-03-05 13:00:00
111,182.0,184.0,92.0,168.0,3200.0,99.0,13.3,1009.5,-8.0,0.0,ENE,1.6,Tiantan,2013-03-05 14:00:00
112,198.0,200.0,108.0,135.0,2299.0,99.0,13.8,1009.1,-7.6,0.0,E,1.9,Tiantan,2013-03-05 15:00:00
113,168.0,198.0,109.0,94.0,1800.0,99.0,13.2,1009.0,-7.5,0.0,ENE,1.8,Tiantan,2013-03-05 16:00:00
114,150.0,179.0,109.0,72.0,1600.0,94.0,11.6,1009.4,-7.3,0.0,NNE,0.7,Tiantan,2013-03-05 17:00:00
115,147.0,170.0,105.0,86.0,1800.0,94.0,9.4,1009.8,-5.7,0.0,ESE,0.7,Tiantan,2013-03-05 18:00:00
116,162.0,179.0,90.0,155.0,2799.0,94.0,6.7,1010.4,-5.0,0.0,ESE,0.1,Tiantan,2013-03-05 19:00:00
117,198.0,216.0,61.0,145.0,2500.0,94.0,5.2,1010.7,-4.7,0.0,N,0.0,Tiantan,2013-03-05 20:00:00
118,199.0,200.0,58.0,140.0,3100.0,94.0,4.3,1010.5,-2.6,0.0,ENE,1.0,Tiantan,2013-03-05 21:00:00
119,184.0,201.0,57.0,137.0,3399.0,94.0,4.3,1010.7,-4.2,0.0,E,0.8,Tiantan,2013-03-05 22:00:00
120,186.0,197.0,59.0,131.0,3200.0,94.0,4.9,1010.5,-5.8,0.0,E,0.0,Tiantan,2013-03-05 23:00:00
121,187.0,198.0,68.0,129.0,3299.0,94.0,5.6,1010.4,-7.0,0.0,NE,0.8,Tiantan,2013-03-06 00:00:00
122,198.0,199.0,67.0,134.0,3399.0,94.0,3.5,1010.2,-6.0,0.0,NNE,0.5,Tiantan,2013-03-06 01:00:00
126,151.0,165.0,82.0,133.0,2500.0,94.0,4.6,1009.8,-6.3,0.0,NE,0.7,Tiantan,2013-03-06 05:00:00
127,184.0,155.0,79.0,130.0,2600.0,94.0,4.1,1010.3,-6.2,0.0,N,0.8,Tiantan,2013-03-06 06:00:00
128,160.0,164.0,112.0,130.0,2899.0,94.0,5.3,1011.0,-6.0,0.0,NE,0.9,Tiantan,2013-03-06 07:00:00
129,197.0,198.0,109.0,113.0,2600.0,94.0,6.9,1010.8,-6.5,0.0,NNW,1.3,Tiantan,2013-03-06 08:00:00
130,158.0,192.0,88.0,105.0,2600.0,94.0,8.4,1010.8,-6.6,0.0,N,0.8,Tiantan,2013-03-06 09:00:00
131,145.0,174.0,84.0,103.0,2600.0,94.0,8.8,1010.4,-6.2,0.0,NE,1.1,Tiantan,2013-03-06 10:00:00
132,175.0,178.0,89.0,109.0,2799.0,94.0,9.5,1009.5,-6.0,0.0,ENE,1.0,Tiantan,2013-03-06 11:00:00
133,186.0,201.0,106.0,113.0,3000.0,94.0,10.4,1008.5,-5.6,0.0,ENE,0.2,Tiantan,2013-03-06 12:00:00
134,199.0,204.0,119.0,122.0,3000.0,94.0,11.5,1007.6,-5.1,0.0,SSE,0.8,Tiantan,2013-03-06 13:00:00
135,216.0,218.0,119.0,129.0,3000.0,94.0,13.2,1006.9,-4.5,0.0,SSW,1.0,Tiantan,2013-03-06 14:00:00
136,195.0,226.0,143.0,129.0,3000.0,94.0,14.7,1007.0,-4.6,0.0,SW,1.3,Tiantan,2013-03-06 15:00:00
137,229.0,232.0,144.0,140.0,3299.0,94.0,14.6,1007.2,-4.7,0.0,SSW,0.0,Tiantan,2013-03-06 16:00:00
138,235.0,243.0,150.0,141.0,3200.0,66.0,11.8,1007.9,-4.4,0.0,W,0.6,Tiantan,2013-03-06 17:00:00
139,234.0,251.0,133.0,143.0,3299.0,24.0,8.5,1008.5,-4.0,0.0,WNW,0.0,Tiantan,2013-03-06 18:00:00
140,239.0,255.0,97.0,141.0,3299.0,24.0,8.5,1009.3,-4.4,0.0,WSW,0.4,Tiantan,2013-03-06 19:00:00
141,230.0,238.0,74.0,139.0,3500.0,24.0,5.8,1009.9,-3.6,0.0,WSW,0.2,Tiantan,2013-03-06 20:00:00
142,196.0,227.0,69.0,137.0,3600.0,24.0,5.3,1009.4,-4.0,0.0,WSW,0.7,Tiantan,2013-03-06 21:00:00
143,202.0,232.0,73.0,130.0,3700.0,24.0,8.3,1009.3,-3.6,0.0,SE,1.8,Tiantan,2013-03-06 22:00:00
144,204.0,228.0,57.0,124.0,4099.0,24.0,5.0,1009.4,-3.3,0.0,NNE,1.0,Tiantan,2013-03-06 23:00:00
145,209.0,230.0,62.0,123.0,4299.0,24.0,2.9,1009.2,-3.2,0.0,E,0.6,Tiantan,2013-03-07 00:00:00
146,219.0,245.0,54.0,118.0,4200.0,24.0,2.2,1009.0,-3.3,0.0,WSW,1.6,Tiantan,2013-03-07 01:00:00
147,259.0,276.0,55.0,119.0,4200.0,24.0,3.3,1008.9,-3.3,0.0,ENE,1.6,Tiantan,2013-03-07 02:00:00
148,222.0,258.0,44.0,105.0,4299.0,24.0,1.2,1008.3,-3.9,0.0,SSE,0.4,Tiantan,2013-03-07 03:00:00
149,215.0,240.0,29.0,95.0,4299.0,24.0,0.9,1008.5,-2.5,0.0,NE,1.4,Tiantan,2013-03-07 04:00:00
150,211.0,226.0,19.0,94.0,4500.0,24.0,0.5,1008.6,-3.4,0.0,E,0.9,Tiantan,2013-03-07 05:00:00
151,214.0,223.0,18.0,94.0,4900.0,24.0,-0.4,1008.4,-3.3,0.0,E,0.1,Tiantan,2013-03-07 06:00:00
152,209.0,222.0,16.0,94.0,5200.0,24.0,2.6,1008.7,-1.8,0.0,N,0.0,Tiantan,2013-03-07 07:00:00
153,243.0,220.0,28.0,92.0,6900.0,24.0,8.9,1008.7,-2.1,0.0,ESE,0.9,Tiantan,2013-03-07 08:00:00
154,244.0,261.0,110.0,142.0,6900.0,24.0,9.4,1007.9,-2.6,0.0,E,1.1,Tiantan,2013-03-07 09:00:00
155,296.0,314.0,136.0,210.0,7700.0,24.0,10.5,1007.2,-2.6,0.0,E,1.0,Tiantan,2013-03-07 10:00:00
156,366.0,409.0,148.0,228.0,6799.0,24.0,14.7,1005.5,-2.3,0.0,ESE,3.2,Tiantan,2013-03-07 11:00:00
157,390.0,412.0,161.0,230.0,5700.0,24.0,16.0,1003.2,-2.5,0.0,SSE,2.7,Tiantan,2013-03-07 12:00:00
158,386.0,392.0,133.0,168.0,3799.0,44.0,17.9,1001.8,-3.0,0.0,SSW,2.5,Tiantan,2013-03-07 13:00:00
159,285.0,293.0,99.0,114.0,3399.0,93.0,18.1,1000.5,-3.4,0.0,SW,1.8,Tiantan,2013-03-07 14:00:00
160,317.0,326.0,86.0,108.0,3100.0,105.0,19.5,999.3,-4.8,0.0,SW,3.0,Tiantan,2013-03-07 15:00:00
161,240.0,319.0,55.0,68.0,1800.0,107.0,19.1,998.9,-3.8,0.0,SSE,0.9,Tiantan,2013-03-07 16:00:00
162,161.0,175.0,70.0,77.0,1899.0,107.0,17.3,998.5,-3.5,0.0,SE,0.4,Tiantan,2013-03-07 17:00:00
163,206.0,214.0,67.0,87.0,1800.0,107.0,12.5,998.9,-2.2,0.0,N,0.7,Tiantan,2013-03-07 18:00:00
164,183.0,184.0,64.0,125.0,2399.0,24.0,11.2,999.4,-1.6,0.0,N,1.0,Tiantan,2013-03-07 19:00:00
165,178.0,196.0,87.0,165.0,3700.0,107.0,10.2,999.6,0.2,0.0,NW,0.5,Tiantan,2013-03-07 20:00:00
166,236.0,265.0,96.0,191.0,4200.0,107.0,8.6,999.5,0.1,0.0,N,0.6,Tiantan,2013-03-07 21:00:00
167,301.0,352.0,66.0,192.0,4900.0,107.0,8.1,1000.1,-0.9,0.0,E,0.8,Tiantan,2013-03-07 22:00:00
168,390.0,427.0,41.0,179.0,5099.0,107.0,7.0,1000.0,-1.4,0.0,SE,0.4,Tiantan,2013-03-07 23:00:00
169,437.0,416.0,88.0,189.0,5700.0,107.0,5.4,1000.0,-1.5,0.0,ENE,0.9,Tiantan,2013-03-08 00:00:00
170,424.0,442.0,33.0,174.0,5099.0,107.0,5.3,1000.2,-1.8,0.0,WNW,0.9,Tiantan,2013-03-08 01:00:00
171,456.0,411.0,22.0,168.0,5599.0,107.0,4.1,999.9,-2.3,0.0,WNW,0.0,Tiantan,2013-03-08 02:00:00
172,382.0,422.0,26.0,155.0,5099.0,107.0,3.5,999.8,-2.5,0.0,SW,0.6,Tiantan,2013-03-08 03:00:00
173,377.0,305.0,31.0,142.0,4299.0,107.0,3.4,1000.2,-2.6,0.0,WSW,1.0,Tiantan,2013-03-08 04:00:00
174,335.0,268.0,22.0,128.0,4099.0,107.0,3.4,1001.0,-2.0,0.0,WNW,0.2,Tiantan,2013-03-08 05:00:00
177,3.0,3.0,31.0,88.0,7400.0,107.0,11.6,1002.3,-1.9,0.0,ESE,1.0,Tiantan,2013-03-08 08:00:00
178,3.0,12.0,105.0,178.0,8199.0,107.0,16.6,1002.6,-3.5,0.0,S,1.0,Tiantan,2013-03-08 09:00:00
180,266.0,260.0,81.0,183.0,4900.0,107.0,21.2,1002.0,-2.7,0.0,SE,3.1,Tiantan,2013-03-08 11:00:00
181,167.0,192.0,47.0,126.0,2500.0,107.0,21.7,1001.1,-4.4,0.0,SSW,2.9,Tiantan,2013-03-08 12:00:00
182,146.0,172.0,38.0,80.0,1600.0,107.0,17.2,1001.0,0.8,0.0,SE,3.5,Tiantan,2013-03-08 13:00:00
183,207.0,356.0,66.0,93.0,2899.0,107.0,13.8,1001.2,-0.3,0.0,SE,4.9,Tiantan,2013-03-08 14:00:00
184,272.0,386.0,84.0,97.0,2899.0,107.0,11.9,1001.5,-2.0,0.0,ESE,5.1,Tiantan,2013-03-08 15:00:00
185,162.0,211.0,59.0,68.0,1700.0,103.0,10.9,1001.7,-1.5,0.0,SE,2.4,Tiantan,2013-03-08 16:00:00
186,104.0,120.0,41.0,48.0,1000.0,92.0,9.9,1001.9,-1.5,0.0,SSE,1.6,Tiantan,2013-03-08 17:00:00
187,84.0,89.0,36.0,43.0,900.0,92.0,9.2,1002.4,-1.0,0.0,SE,1.3,Tiantan,2013-03-08 18:00:00
188,86.0,89.0,33.0,46.0,1100.0,92.0,8.4,1002.4,-2.3,0.0,ESE,1.9,Tiantan,2013-03-08 19:00:00
189,61.0,94.0,37.0,58.0,1100.0,92.0,7.2,1002.2,-3.7,0.0,ESE,3.0,Tiantan,2013-03-08 20:00:00
190,57.0,67.0,32.0,46.0,1200.0,92.0,6.0,1002.0,-4.5,0.0,ESE,1.9,Tiantan,2013-03-08 21:00:00
191,90.0,92.0,47.0,64.0,1700.0,92.0,5.9,1001.1,-5.1,0.0,S,1.0,Tiantan,2013-03-08 22:00:00
192,57.0,76.0,57.0,55.0,1800.0,92.0,5.3,999.2,-5.1,0.0,SSE,0.4,Tiantan,2013-03-08 23:00:00
193,55.0,71.0,58.0,55.0,1899.0,92.0,4.4,997.9,-4.9,0.0,SSE,0.0,Tiantan,2013-03-09 00:00:00
194,62.0,90.0,59.0,54.0,2299.0,92.0,3.0,996.9,-4.2,0.0,N,0.1,Tiantan,2013-03-09 01:00:00
195,76.0,107.0,43.0,58.0,2500.0,92.0,2.6,995.9,-3.7,0.0,ENE,1.2,Tiantan,2013-03-09 02:00:00
196,82.0,101.0,32.0,62.0,2700.0,92.0,2.3,994.7,-4.2,0.0,E,0.9,Tiantan,2013-03-09 03:00:00
197,80.0,83.0,21.0,58.0,2600.0,92.0,1.7,993.7,-4.0,0.0,E,0.0,Tiantan,2013-03-09 04:00:00
198,80.0,89.0,19.0,56.0,2799.0,92.0,2.4,993.9,-3.9,0.0,NNW,1.7,Tiantan,2013-03-09 05:00:00
199,84.0,93.0,27.0,65.0,2799.0,92.0,4.0,994.1,-3.5,0.0,NW,1.4,Tiantan,2013-03-09 06:00:00
200,113.0,124.0,60.0,86.0,2700.0,92.0,5.0,994.7,-2.8,0.0,ENE,1.7,Tiantan,2013-03-09 07:00:00
201,119.0,140.0,70.0,86.0,2500.0,92.0,7.0,996.0,-3.3,0.0,SSE,0.4,Tiantan,2013-03-09 08:00:00
202,117.0,163.0,82.0,83.0,2399.0,92.0,14.3,997.3,-1.8,0.0,NNW,5.3,Tiantan,2013-03-09 09:00:00
203,141.0,272.0,86.0,79.0,2100.0,92.0,17.3,999.6,-5.9,0.0,NNW,7.5,Tiantan,2013-03-09 10:00:00
204,104.0,605.0,42.0,43.0,1100.0,92.0,13.8,1002.9,-10.9,0.0,N,6.1,Tiantan,2013-03-09 11:00:00
